name,price,first_name,last_name,above_100
Hector Bush,287.648711,Hector,Bush,287.648711
Brandon Williams,118.2920445,Brandon,Williams,118.2920445
Frank Webb,37.71749722,Frank,Webb,
Cassandra Bender,161.6774838,Cassandra,Bender,161.6774838
Veronica Reed,290.0029202,Veronica,Reed,290.0029202
Christina Hayes,12.87802618,Christina,Hayes,
James Lopez,121.234295,James,Lopez,121.234295
Michael Bishop,63.21393506,Michael,Bishop,
Karen Chambers,1.350690188,Karen,Chambers,
Katie Peterson,249.7308083,Katie,Peterson,249.7308083
Samuel Brown,107.7500445,Samuel,Brown,107.7500445
Roger Davis Jr.,134.9836691,Roger,Davis Jr.,134.9836691
Michael Frye,79.37795931,Michael,Frye,
Steven Romero,42.27244785,Steven,Romero,
Molly Villegas,90.15486368,Molly,Villegas,
Barbara Wilson,120.1990413,Barbara,Wilson,120.1990413
Maria Ford,117.0118821,Maria,Ford,117.0118821
Wendy Mendoza,78.26936903,Wendy,Mendoza,
Jessica Stevenson,36.5868559,Jessica,Stevenson,
Jimmy Torres,174.1771468,Jimmy,Torres,174.1771468
Luis Bender,11.41095402,Luis,Bender,
Steven Rhodes,199.6007811,Steven,Rhodes,199.6007811
Breanna Acosta,231.1648218,Breanna,Acosta,231.1648218
Tyler Murphy,102.5235927,Tyler,Murphy,102.5235927
Chelsea Jones,77.2750633,Chelsea,Jones,
Ronald Carroll,278.4580073,Ronald,Carroll,278.4580073
Michael Mcdowell,272.6706491,Michael,Mcdowell,272.6706491
Tammy Jones,251.2208407,Tammy,Jones,251.2208407
Madison Gardner,115.392887,Madison,Gardner,115.392887
John Cortez,84.4647357,John,Cortez,
Molly Garrett,169.0614301,Molly,Garrett,169.0614301
Lacey Henderson,130.2953323,Lacey,Henderson,130.2953323
David Lee,241.3572729,David,Lee,241.3572729
Shelley Jordan,184.8717366,Shelley,Jordan,184.8717366
James Dalton,1.487647984,James,Dalton,
Dr. Brandi Carey,278.555597,Dr.,Brandi Carey,278.555597
Jose Price,192.0424162,Jose,Price,192.0424162
Larry Moore,38.86170696,Larry,Moore,
Amber Hanson,184.9978965,Amber,Hanson,184.9978965
Matthew Wood,82.29692586,Matthew,Wood,
Laura Stewart,104.9087612,Laura,Stewart,104.9087612
Theodore Santos,10.73014136,Theodore,Santos,
Victor Walls,50.67074799,Victor,Walls,
Kayla Taylor,290.4631065,Kayla,Taylor,290.4631065
Bobby Garcia,267.1637082,Bobby,Garcia,267.1637082
Darren Perry,118.3077142,Darren,Perry,118.3077142
Kathy Fernandez,43.03012379,Kathy,Fernandez,
Ann Brown,248.9959195,Ann,Brown,248.9959195
Victoria Bowman,191.2112641,Victoria,Bowman,191.2112641
Kathleen Schmidt,215.1072446,Kathleen,Schmidt,215.1072446
Jack Jenkins,40.9290152,Jack,Jenkins,
Caitlin Ferrell,3.637623693,Caitlin,Ferrell,
Thomas Robinson,155.6875459,Thomas,Robinson,155.6875459
Tina Murphy,137.1963833,Tina,Murphy,137.1963833
Emily Schultz,241.8761367,Emily,Schultz,241.8761367
Michelle Clark,228.1527518,Michelle,Clark,228.1527518
Michael Sims,142.2333659,Michael,Sims,142.2333659
Christina Glass,229.9384508,Christina,Glass,229.9384508
Rhonda Hinton,176.6581058,Rhonda,Hinton,176.6581058
Natalie Herrera,96.70920437,Natalie,Herrera,
Ashley Morgan,159.2507418,Ashley,Morgan,159.2507418
Robert Harris,225.2149852,Robert,Harris,225.2149852
Mark Jones,30.03101374,Mark,Jones,
Bryan Knox,295.2431054,Bryan,Knox,295.2431054
Deanna Hill,11.16813383,Deanna,Hill,
Justin Owens,114.5200091,Justin,Owens,114.5200091
William Curtis,275.2931123,William,Curtis,275.2931123
Nicole Zhang,183.3759772,Nicole,Zhang,183.3759772
Denise Peters,279.203519,Denise,Peters,279.203519
Brian Martinez,216.4382172,Brian,Martinez,216.4382172
Katie Williams,92.09179494,Katie,Williams,
Melissa Sanchez,7.361219707,Melissa,Sanchez,
Nathan Smith,236.8686908,Nathan,Smith,236.8686908
Elizabeth Lloyd,221.2725681,Elizabeth,Lloyd,221.2725681
Brian Miller,220.5383654,Brian,Miller,220.5383654
Kevin Lin,66.53655351,Kevin,Lin,
Ryan Lee,148.3049583,Ryan,Lee,148.3049583
Rachel Bates,47.63956008,Rachel,Bates,
Tina Le,288.3328227,Tina,Le,288.3328227
Gregory Wells,161.829558,Gregory,Wells,161.829558
Shelly Archer,142.5609566,Shelly,Archer,142.5609566
James Love,146.0547623,James,Love,146.0547623
Laura Park,131.7416352,Laura,Park,131.7416352
Diana Williams,82.38285807,Diana,Williams,
Amy Burke,77.89454537,Amy,Burke,
Aaron Odom,210.1852942,Aaron,Odom,210.1852942
Jack Moreno,101.8517399,Jack,Moreno,101.8517399
Sara Huff,287.3478106,Sara,Huff,287.3478106
Kayla Perry,258.4943401,Kayla,Perry,258.4943401
Kimberly Hernandez,204.7037518,Kimberly,Hernandez,204.7037518
David Manning,255.6575012,David,Manning,255.6575012
Connie Hudson,184.677313,Connie,Hudson,184.677313
Laura Smith,241.0045613,Laura,Smith,241.0045613
Susan Ward,220.2433369,Susan,Ward,220.2433369
Brandon Smith,15.50742532,Brandon,Smith,
Tara Rush,261.3083818,Tara,Rush,261.3083818
Joshua Smith,292.3935574,Joshua,Smith,292.3935574
Eric Ponce,241.2008493,Eric,Ponce,241.2008493
Drew Fowler,229.3811853,Drew,Fowler,229.3811853
Dean Taylor,143.2120593,Dean,Taylor,143.2120593
Mary Cox,83.1052533,Mary,Cox,
Christopher Bernard,286.6231812,Christopher,Bernard,286.6231812
Victoria Marshall,224.2248394,Victoria,Marshall,224.2248394
Gina Cantrell,228.9263908,Gina,Cantrell,228.9263908
Lauren Harris,115.2815907,Lauren,Harris,115.2815907
Katherine Williams,3.903225947,Katherine,Williams,
Destiny Carter,68.58714416,Destiny,Carter,
Joshua Murphy,290.7355659,Joshua,Murphy,290.7355659
Mary Oconnell,2.617958432,Mary,Oconnell,
Matthew Ford,207.097787,Matthew,Ford,207.097787
Dakota Lewis,289.3924431,Dakota,Lewis,289.3924431
Hannah Hardin,271.1658213,Hannah,Hardin,271.1658213
Tina Romero,177.1903295,Tina,Romero,177.1903295
Kristen Matthews,237.1213401,Kristen,Matthews,237.1213401
Kathleen Riddle,291.0748243,Kathleen,Riddle,291.0748243
Barry Gomez,162.7130898,Barry,Gomez,162.7130898
Samuel Howell,40.61795942,Samuel,Howell,
Miss Laura Lee,91.2972184,Miss,Laura Lee,
Brendan Osborne,276.2792457,Brendan,Osborne,276.2792457
Sylvia Guerra,182.9708966,Sylvia,Guerra,182.9708966
Michael Farrell,226.434126,Michael,Farrell,226.434126
Gregory Andrews,49.7209537,Gregory,Andrews,
Nicole Short,47.78145565,Nicole,Short,
Leonard Cole,18.00912332,Leonard,Cole,
Scott Dean,251.8019575,Scott,Dean,251.8019575
Justin Nichols,238.4065923,Justin,Nichols,238.4065923
Daniel Marquez,226.3370405,Daniel,Marquez,226.3370405
Curtis Vasquez,118.5673861,Curtis,Vasquez,118.5673861
Anthony Miller,57.56305716,Anthony,Miller,
Lori Rowe,148.6442505,Lori,Rowe,148.6442505
Melissa Nash,21.07289451,Melissa,Nash,
Michael Moran,58.1888972,Michael,Moran,
Ann Price,108.6046303,Ann,Price,108.6046303
Chris Morales,112.1832371,Chris,Morales,112.1832371
Linda Barker,164.5778224,Linda,Barker,164.5778224
Brent Erickson,206.3316885,Brent,Erickson,206.3316885
Bradley Mercer,99.10333147,Bradley,Mercer,
Roger Mercado,60.21976,Roger,Mercado,
Steven Smith,41.04648541,Steven,Smith,
John Melendez,175.5432774,John,Melendez,175.5432774
Kevin Bailey,141.1731978,Kevin,Bailey,141.1731978
Lauren Pace,132.254521,Lauren,Pace,132.254521
Suzanne Ruiz,121.2499485,Suzanne,Ruiz,121.2499485
Jimmy Brandt,281.8863338,Jimmy,Brandt,281.8863338
Crystal Patterson,257.9788502,Crystal,Patterson,257.9788502
Marie Keller,262.8692979,Marie,Keller,262.8692979
Brent Douglas,241.451928,Brent,Douglas,241.451928
Timothy Yoder,35.82015687,Timothy,Yoder,
Bobby Brown,258.2177753,Bobby,Brown,258.2177753
Matthew Lindsey,196.1645222,Matthew,Lindsey,196.1645222
Ashley Horn,253.3056053,Ashley,Horn,253.3056053
Michael Crane,130.2061163,Michael,Crane,130.2061163
Steven Moses,37.5692067,Steven,Moses,
Sabrina Caldwell,207.9643308,Sabrina,Caldwell,207.9643308
Peter Rodriguez,44.33692459,Peter,Rodriguez,
Thomas Santos,50.78965717,Thomas,Santos,
Christopher Moses,7.94708955,Christopher,Moses,
Christina Macdonald,70.69107175,Christina,Macdonald,
Anne Moyer,39.00052557,Anne,Moyer,
Christopher Miller,73.74952425,Christopher,Miller,
Amanda Evans,49.99389681,Amanda,Evans,
Michael Hoffman,292.8145514,Michael,Hoffman,292.8145514
Christina Parker,60.60489275,Christina,Parker,
Allen Yang,103.9732013,Allen,Yang,103.9732013
William Craig,132.2624236,William,Craig,132.2624236
Natalie Lawrence,73.08691353,Natalie,Lawrence,
Leslie Phillips,54.08477102,Leslie,Phillips,
Kelsey Blanchard,233.6669049,Kelsey,Blanchard,233.6669049
Justin Romero,291.7992113,Justin,Romero,291.7992113
Christopher Robertson,155.3487848,Christopher,Robertson,155.3487848
Don Soto,123.4344278,Don,Soto,123.4344278
Amanda Carter,196.1284592,Amanda,Carter,196.1284592
Rebecca Miller,253.1359775,Rebecca,Miller,253.1359775
Susan King,290.4352343,Susan,King,290.4352343
Nichole Kim,197.4409594,Nichole,Kim,197.4409594
Jennifer Brennan,6.431798316,Jennifer,Brennan,
Marissa Salas,266.4653648,Marissa,Salas,266.4653648
Leslie Soto,257.3917063,Leslie,Soto,257.3917063
Christopher Romero,265.8734427,Christopher,Romero,265.8734427
Catherine Smith,121.6244263,Catherine,Smith,121.6244263
Casey Sparks,223.4332008,Casey,Sparks,223.4332008
Joy Bass,9.330745568,Joy,Bass,
Andrew Freeman,30.81235103,Andrew,Freeman,
Kristi Phillips,98.29957713,Kristi,Phillips,
Lisa Harvey,51.90383153,Lisa,Harvey,
Molly Stevens,114.4886036,Molly,Stevens,114.4886036
Heather Logan,287.6413525,Heather,Logan,287.6413525
Michelle Ferrell,237.9257311,Michelle,Ferrell,237.9257311
Ashley Carter,.936111768,Ashley,Carter,
Cathy Rodriguez,271.2089008,Cathy,Rodriguez,271.2089008
Curtis King,174.132933,Curtis,King,174.132933
Kevin White,134.2767376,Kevin,White,134.2767376
Joan Bennett,53.8272744,Joan,Bennett,
Christine Townsend,146.9949922,Christine,Townsend,146.9949922
Jeremy Smith,52.45978554,Jeremy,Smith,
Robert Brooks,215.3898417,Robert,Brooks,215.3898417
Riley Sims,7.442438306,Riley,Sims,
Michael Barnett,70.13114802,Michael,Barnett,
Julie Lewis,225.2868054,Julie,Lewis,225.2868054
Madison Collins,289.4075662,Madison,Collins,289.4075662
Sheila Roberts,88.01796542,Sheila,Roberts,
Sandy Logan,152.8334934,Sandy,Logan,152.8334934
Lisa Sanders,224.6847231,Lisa,Sanders,224.6847231
Alan Carrillo,82.52795012,Alan,Carrillo,
Bryan Gonzalez,292.3499164,Bryan,Gonzalez,292.3499164
Tony Campbell,227.561663,Tony,Campbell,227.561663
Tricia Diaz,226.8505284,Tricia,Diaz,226.8505284
Thomas Bautista,172.7340191,Thomas,Bautista,172.7340191
Leah Adams,262.4695697,Leah,Adams,262.4695697
Sarah Garcia,142.5806502,Sarah,Garcia,142.5806502
Samuel Kelly,74.13104205,Samuel,Kelly,
Donald Davis,40.42276057,Donald,Davis,
Jason Clayton,46.44294936,Jason,Clayton,
Steven Johnson,56.81280976,Steven,Johnson,
Mark Harrington,34.55409068,Mark,Harrington,
Sarah Johnston,250.2748339,Sarah,Johnston,250.2748339
Eric Mclean,10.03112018,Eric,Mclean,
Andrea Wallace,275.3752429,Andrea,Wallace,275.3752429
Jessica Nash,299.7879919,Jessica,Nash,299.7879919
Sherry Washington,172.7116335,Sherry,Washington,172.7116335
Christopher Mcdonald,160.4626889,Christopher,Mcdonald,160.4626889
Amber Frey,34.95023661,Amber,Frey,
Paul Hernandez,289.54596,Paul,Hernandez,289.54596
Caitlin Wolfe,133.492204,Caitlin,Wolfe,133.492204
Linda Moore,109.111364,Linda,Moore,109.111364
Emily Kennedy,184.3424333,Emily,Kennedy,184.3424333
Johnathan Roberts,240.0671106,Johnathan,Roberts,240.0671106
Sheila Meyer,8.951606401,Sheila,Meyer,
John Miller,12.77698288,John,Miller,
Brian Taylor,206.1072212,Brian,Taylor,206.1072212
April Johnson,44.6390832,April,Johnson,
Jacqueline Roberts,257.7600617,Jacqueline,Roberts,257.7600617
Deborah Mullins,8.12478078,Deborah,Mullins,
John Morales,282.1522774,John,Morales,282.1522774
Sara Knight,69.11948653,Sara,Knight,
Nicholas Jones,147.9903376,Nicholas,Jones,147.9903376
Melissa Smith,137.9024249,Melissa,Smith,137.9024249
Sophia Bush,240.3544329,Sophia,Bush,240.3544329
Amanda Haynes,254.4947747,Amanda,Haynes,254.4947747
Mark Scott,217.3465903,Mark,Scott,217.3465903
Briana Stout,284.9232772,Briana,Stout,284.9232772
Adriana Hernandez,137.0553969,Adriana,Hernandez,137.0553969
Savannah Owens,114.1584941,Savannah,Owens,114.1584941
Darrell Miller,235.3969844,Darrell,Miller,235.3969844
Kathleen Cole,9.458820417,Kathleen,Cole,
Debra Greene,17.70913105,Debra,Greene,
Miranda Thomas,209.7660576,Miranda,Thomas,209.7660576
Miranda Grimes,30.16987175,Miranda,Grimes,
Robert Murray,45.25530846,Robert,Murray,
Emily Jimenez,68.1519902,Emily,Jimenez,
Sarah Nelson,142.596694,Sarah,Nelson,142.596694
Brandon Howard,116.9178374,Brandon,Howard,116.9178374
Anita Morton,174.457653,Anita,Morton,174.457653
Tanya Gomez,141.9566503,Tanya,Gomez,141.9566503
Brenda Ramirez,182.4741505,Brenda,Ramirez,182.4741505
William Kim,59.61513307,William,Kim,
Jade Larsen,15.48445606,Jade,Larsen,
Dale Aguilar,285.8782325,Dale,Aguilar,285.8782325
Mary Parsons,97.64927001,Mary,Parsons,
Juan Walker,282.0439499,Juan,Walker,282.0439499
Andres Davis,132.0528361,Andres,Davis,132.0528361
Amy Brock,216.5909999,Amy,Brock,216.5909999
Melissa Spencer,204.3219184,Melissa,Spencer,204.3219184
Michael Conner,254.2036086,Michael,Conner,254.2036086
Christina Norman,240.0086072,Christina,Norman,240.0086072
Claudia Powell,138.3167093,Claudia,Powell,138.3167093
Christopher Smith,149.8776682,Christopher,Smith,149.8776682
Jason Reyes,201.3017033,Jason,Reyes,201.3017033
Teresa Powers,74.94864624,Teresa,Powers,
Jordan Owens,173.401528,Jordan,Owens,173.401528
Brianna Strickland,109.3849184,Brianna,Strickland,109.3849184
Henry Newton,15.91650852,Henry,Newton,
Brittney Salinas,185.2157693,Brittney,Salinas,185.2157693
Susan Burton,81.35297731,Susan,Burton,
Autumn Anderson,174.8502372,Autumn,Anderson,174.8502372
Philip Craig,181.8033289,Philip,Craig,181.8033289
Rickey Hansen,98.17265482,Rickey,Hansen,
Kenneth Mitchell,179.2692812,Kenneth,Mitchell,179.2692812
Jasmine Trevino,154.8928435,Jasmine,Trevino,154.8928435
James Gomez,236.1900572,James,Gomez,236.1900572
Steven Barnes,164.3447039,Steven,Barnes,164.3447039
Sara Lawrence,191.9729896,Sara,Lawrence,191.9729896
Alejandro Moore,69.55864829,Alejandro,Moore,
Chris Sanchez,126.8762688,Chris,Sanchez,126.8762688
James Lamb,37.85686768,James,Lamb,
Blake Cox,298.8918376,Blake,Cox,298.8918376
Brandon Oliver,65.84316068,Brandon,Oliver,
Kelly Olsen,222.0802502,Kelly,Olsen,222.0802502
Lisa Obrien,270.5941753,Lisa,Obrien,270.5941753
Deanna Barnes,235.8003193,Deanna,Barnes,235.8003193
David Knight,98.60176629,David,Knight,
Eric David,172.0130782,Eric,David,172.0130782
Darryl Williams,189.9482256,Darryl,Williams,189.9482256
Anne Kaiser,258.0337148,Anne,Kaiser,258.0337148
Carol Richards,190.318127,Carol,Richards,190.318127
Thomas Maldonado,210.4936581,Thomas,Maldonado,210.4936581
Darrell Cruz,170.6959452,Darrell,Cruz,170.6959452
Samuel Gamble,290.1099943,Samuel,Gamble,290.1099943
April Sanchez,102.8351234,April,Sanchez,102.8351234
David Lee,195.6380897,David,Lee,195.6380897
Mark Mejia,173.3984404,Mark,Mejia,173.3984404
Nicholas Wright,227.7511124,Nicholas,Wright,227.7511124
Christine Hartman,234.5346037,Christine,Hartman,234.5346037
Janet Hill,286.8428279,Janet,Hill,286.8428279
Stephanie Jenkins,260.1018091,Stephanie,Jenkins,260.1018091
Mark Walker,45.77623322,Mark,Walker,
Timothy Dominguez,265.5623076,Timothy,Dominguez,265.5623076
Leslie Gonzalez,104.2987158,Leslie,Gonzalez,104.2987158
Holly Hayes,285.3167468,Holly,Hayes,285.3167468
Shannon Long,222.0673193,Shannon,Long,222.0673193
Jermaine Hardy,284.016214,Jermaine,Hardy,284.016214
Billy Thomas,27.27240575,Billy,Thomas,
Donna Terry,53.96477596,Donna,Terry,
Jaclyn Chapman,88.93037911,Jaclyn,Chapman,
Jasmine Cox,151.4569239,Jasmine,Cox,151.4569239
Elizabeth Hart,38.68523088,Elizabeth,Hart,
Meagan Evans,272.1712792,Meagan,Evans,272.1712792
Peter Sanchez,247.0602127,Peter,Sanchez,247.0602127
Dana Thomas,37.55489655,Dana,Thomas,
Teresa Mitchell,231.9671744,Teresa,Mitchell,231.9671744
Jacob Owen,49.72549797,Jacob,Owen,
Shane Torres,149.5737923,Shane,Torres,149.5737923
John White,77.22075242,John,White,
Kelsey Martinez,170.0811675,Kelsey,Martinez,170.0811675
Janice Perez,24.59091168,Janice,Perez,
James Villanueva,111.5952386,James,Villanueva,111.5952386
Courtney Hill,6.800844262,Courtney,Hill,
Melissa Sheppard,123.7519935,Melissa,Sheppard,123.7519935
Stephen White,67.51070528,Stephen,White,
Lisa Coleman,181.6647198,Lisa,Coleman,181.6647198
Jason Wade,146.2111588,Jason,Wade,146.2111588
Erik Davis,94.92569272,Erik,Davis,
Daniel Lewis,277.7485292,Daniel,Lewis,277.7485292
Robert Fields,16.37108763,Robert,Fields,
Anthony Shelton,202.2632792,Anthony,Shelton,202.2632792
Peter Peterson,234.8693175,Peter,Peterson,234.8693175
Terrence Bradford,254.5353893,Terrence,Bradford,254.5353893
Matthew Nguyen,47.23286495,Matthew,Nguyen,
Carla Martinez,256.6695396,Carla,Martinez,256.6695396
Eric West,77.79960818,Eric,West,
Holly Wade,260.2171145,Holly,Wade,260.2171145
Andrea Ward,50.27717472,Andrea,Ward,
Hannah Miller,223.6212889,Hannah,Miller,223.6212889
Kimberly Watkins,257.0239545,Kimberly,Watkins,257.0239545
Mark Cherry,98.31182013,Mark,Cherry,
Mary Randolph,214.9546964,Mary,Randolph,214.9546964
John Smith,294.2648213,John,Smith,294.2648213
Katherine Frazier,34.99886485,Katherine,Frazier,
Matthew Carey,191.4857475,Matthew,Carey,191.4857475
Sean Burgess,258.5043923,Sean,Burgess,258.5043923
Kelli Turner,95.2135178,Kelli,Turner,
Beth Davis,34.80998376,Beth,Davis,
Robert Terrell,225.9658712,Robert,Terrell,225.9658712
Taylor Ochoa,104.6704332,Taylor,Ochoa,104.6704332
John Vasquez,108.0586544,John,Vasquez,108.0586544
Peter Castillo,66.74884988,Peter,Castillo,
Samantha Aguilar,250.0921613,Samantha,Aguilar,250.0921613
Tyler Daugherty,20.54925846,Tyler,Daugherty,
Michael Lee,206.7975748,Michael,Lee,206.7975748
Destiny Black,81.46505362,Destiny,Black,
Stephanie Mitchell,9.182266696,Stephanie,Mitchell,
Phillip Mckenzie,87.42143441,Phillip,Mckenzie,
Patrick Carter,255.5657465,Patrick,Carter,255.5657465
Matthew Mccall,297.2237005,Matthew,Mccall,297.2237005
Misty Ramsey,4.357155154,Misty,Ramsey,
Valerie Clark,46.47167637,Valerie,Clark,
Michael Matthews,206.7506035,Michael,Matthews,206.7506035
Laura Garrett,107.2507587,Laura,Garrett,107.2507587
David Young,55.31246503,David,Young,
Ryan Jones,138.2401887,Ryan,Jones,138.2401887
Sean Mcdonald,243.0893356,Sean,Mcdonald,243.0893356
Seth Lopez,204.9479853,Seth,Lopez,204.9479853
Daniel Hickman,94.57711685,Daniel,Hickman,
Robin Graves,226.5276903,Robin,Graves,226.5276903
Brian Rodriguez,14.27094221,Brian,Rodriguez,
Rebecca Stevenson,123.7408357,Rebecca,Stevenson,123.7408357
Michaela Taylor,203.3017015,Michaela,Taylor,203.3017015
Erin King,164.6932972,Erin,King,164.6932972
Jennifer Hale,100.7080296,Jennifer,Hale,100.7080296
Jennifer Williams,227.2308984,Jennifer,Williams,227.2308984
Sharon Webster,51.55698968,Sharon,Webster,
Evelyn Adams,287.9265004,Evelyn,Adams,287.9265004
Melissa Mclean,291.9315132,Melissa,Mclean,291.9315132
Sean Martinez,190.0703558,Sean,Martinez,190.0703558
Nancy Williams,83.32900671,Nancy,Williams,
Cheryl Richards,273.5303346,Cheryl,Richards,273.5303346
Eduardo Martinez,222.7764247,Eduardo,Martinez,222.7764247
Michael Stephens,257.9567815,Michael,Stephens,257.9567815
Kimberly Noble,83.59244384,Kimberly,Noble,
Matthew Williams,71.38662332,Matthew,Williams,
Jason Pham,218.0846739,Jason,Pham,218.0846739
Kristen Smith,155.6247878,Kristen,Smith,155.6247878
Steven Lawrence,69.32352649,Steven,Lawrence,
Paul Jacobs,167.0160187,Paul,Jacobs,167.0160187
Sara Bradley,253.480513,Sara,Bradley,253.480513
Daniel Craig,138.1661193,Daniel,Craig,138.1661193
Christina Navarro,67.41097356,Christina,Navarro,
Adam Murray,87.83119132,Adam,Murray,
Kendra Floyd,71.46870255,Kendra,Floyd,
Derek Carter,170.7240111,Derek,Carter,170.7240111
Billy Stanley,269.7916179,Billy,Stanley,269.7916179
Cassandra Evans,254.7126821,Cassandra,Evans,254.7126821
Jason Phillips,22.62397438,Jason,Phillips,
Dustin Hernandez,275.6218974,Dustin,Hernandez,275.6218974
Frank Bright,294.4558286,Frank,Bright,294.4558286
Angela Tucker,184.2201209,Angela,Tucker,184.2201209
Emily Wallace,193.9826936,Emily,Wallace,193.9826936
Megan Figueroa,39.3923425,Megan,Figueroa,
James Sherman,66.91902542,James,Sherman,
Margaret Jacobs,202.824745,Margaret,Jacobs,202.824745
Lori Gonzales,53.29813449,Lori,Gonzales,
Brian Johnson,37.1747744,Brian,Johnson,
Thomas Atkins,49.27403184,Thomas,Atkins,
Linda Diaz,176.150284,Linda,Diaz,176.150284
Jeffery Freeman,281.5264164,Jeffery,Freeman,281.5264164
Angela Martin,219.9420069,Angela,Martin,219.9420069
Jeremy Wilson,.029835416,Jeremy,Wilson,
John Holland,138.4307779,John,Holland,138.4307779
John Kim,164.6080624,John,Kim,164.6080624
Dakota Greene,62.91608407,Dakota,Greene,
Shirley Cline,54.78392489,Shirley,Cline,
Wendy Murphy,245.1789281,Wendy,Murphy,245.1789281
Richard Jones,144.2647572,Richard,Jones,144.2647572
John Nguyen,276.2868597,John,Nguyen,276.2868597
Theresa Moran,298.195593,Theresa,Moran,298.195593
Rebecca Christensen,277.4598941,Rebecca,Christensen,277.4598941
Daniel Bird,201.0109313,Daniel,Bird,201.0109313
Derek Jones,77.67873924,Derek,Jones,
Tracy Williams,104.3004738,Tracy,Williams,104.3004738
Joshua Young,83.56359155,Joshua,Young,
